ClientID,Sex,Education,Marriage,Age,Age Band,Credit Limit,Credit Limit Band,Utilization Rate,Ever Delayed,Max Delay (months),Months Delayed (count),Payment Trend,Risk Segment,Default
27444,Male,Graduate school,Single,33,31-40,150000,Q3,0.0318066666666666,Yes,2,1,-50289,Medium risk (one factor),No default
27445,Male,Graduate school,Single,32,31-40,410000,Q5 (highest),0.4103873983739837,No,0,0,2000,Medium risk (one factor),No default
27446,Male,Graduate school,Single,33,31-40,80000,Q2,0.84001875,No,0,0,1592,Medium risk (one factor),No default
27447,Male,High school,Single,33,31-40,50000,Q1 (lowest),0.3573666666666666,No,0,0,1030,Medium risk (one factor),No default
27448,Male,High school,Single,33,31-40,140000,Q3,0.0168095238095238,No,0,0,-249,Low risk (neither),No default
27449,Male,University,Married,33,31-40,150000,Q3,0.0028511111111111,Yes,2,1,1550,Medium risk (one factor),Default
27450,Male,Graduate school,Married,33,31-40,20000,Q1 (lowest),0.9892916666666666,No,0,0,826,Medium risk (one factor),No default
27451,Male,Graduate school,Single,33,31-40,200000,Q4,0.0347358333333333,No,0,0,3880,Low risk (neither),No default
27452,Male,University,Single,42,41-50,110000,Q3,0.6766924242424243,No,0,0,0,Medium risk (one factor),No default
27453,Male,University,Single,41,41-50,230000,Q4,0.975213768115942,Yes,2,1,1000,High risk (delayed + high util),Default
27454,Male,University,Married,49,41-50,50000,Q1 (lowest),0.3716833333333333,Yes,2,6,0,High risk (delayed + high util),Default
27455,Male,University,Single,49,41-50,50000,Q1 (lowest),0.72259,Yes,2,2,-2000,High risk (delayed + high util),No default
27456,Male,Graduate school,Married,49,41-50,50000,Q1 (lowest),0.2314366666666666,Yes,2,1,-5028,Medium risk (one factor),No default
27457,Male,Graduate school,Married,50,41-50,310000,Q5 (highest),0.0025086021505376,No,0,0,-1681,Low risk (neither),No default
27458,Male,University,Married,49,41-50,10000,Q1 (lowest),0.0256666666666666,Yes,1,1,800,Medium risk (one factor),Default
27459,Male,High school,Married,50,41-50,100000,Q2,0.68753,Yes,3,6,-3000,High risk (delayed + high util),No default
27460,Male,University,Married,50,41-50,700000,Q5 (highest),0.0040640476190476,No,0,0,-107,Low risk (neither),No default
27461,Male,Graduate school,Married,50,41-50,330000,Q5 (highest),0.0005368686868686,No,0,0,-13,Low risk (neither),No default
27462,Male,University,Married,46,41-50,300000,Q5 (highest),0.0168494444444444,No,0,0,8926,Low risk (neither),No default
27463,Male,High school,Married,49,41-50,500000,Q5 (highest),0.3632623333333333,No,0,0,6347,Medium risk (one factor),No default
27464,Male,High school,Married,51,51-60,10000,Q1 (lowest),0.0613333333333333,Yes,2,3,950,Medium risk (one factor),No default
27465,Male,High school,Married,50,41-50,70000,Q2,0.7269476190476191,No,0,0,2168,Medium risk (one factor),No default
27466,Male,University,Married,50,41-50,110000,Q3,0.2837575757575757,Yes,1,1,60000,Medium risk (one factor),No default
27467,Male,University,Married,50,41-50,250000,Q4,0.3619166666666666,No,0,0,9000,Medium risk (one factor),No default
27468,Male,High school,Married,50,41-50,550000,Q5 (highest),0.901150606060606,Yes,2,4,33331,High risk (delayed + high util),Default
27469,Male,Graduate school,Single,47,41-50,390000,Q5 (highest),0.0042226495726495,No,0,0,0,Low risk (neither),No default
27470,Male,Others,Single,51,51-60,100000,Q2,0.999735,Yes,2,2,-3401,High risk (delayed + high util),No default
27471,Male,University,Married,47,41-50,20000,Q1 (lowest),0.9243666666666666,Yes,2,1,695,High risk (delayed + high util),Default
27472,Male,University,Married,50,41-50,360000,Q5 (highest),0.2305037037037036,No,0,0,46000,Low risk (neither),No default
27473,Male,University,Married,50,41-50,60000,Q2,0.2129833333333333,No,0,0,11198,Low risk (neither),No default
27474,Male,University,Married,51,51-60,150000,Q3,0.14037,Yes,2,4,-1987,Medium risk (one factor),Default
27475,Male,High school,Married,49,41-50,360000,Q5 (highest),0.3688342592592593,No,0,0,1005,Medium risk (one factor),No default
27476,Male,Graduate school,Single,49,41-50,50000,Q1 (lowest),0.5965866666666666,No,0,0,2255,Medium risk (one factor),No default
27477,Male,Graduate school,Married,50,41-50,170000,Q3,0.9353156862745098,Yes,2,6,-2100,High risk (delayed + high util),No default
27478,Male,University,Married,51,51-60,300000,Q5 (highest),0.6817294444444445,Yes,2,3,-10000,High risk (delayed + high util),No default
27479,Male,High school,Single,51,51-60,150000,Q3,0.0233677777777777,No,0,0,-1562,Low risk (neither),No default
27480,Male,High school,Married,51,51-60,300000,Q5 (highest),0.0031983333333333,No,0,0,0,Low risk (neither),No default
27481,Male,Graduate school,Married,57,51-60,500000,Q5 (highest),0.0393793333333333,No,0,0,19914,Low risk (neither),No default
27482,Male,University,Single,57,51-60,160000,Q3,0.0006197916666666,No,0,0,0,Low risk (neither),Default
27483,Male,Graduate school,Single,54,51-60,50000,Q1 (lowest),0.19624,Yes,2,1,-500,Medium risk (one factor),No default
27484,Male,High school,Single,56,51-60,10000,Q1 (lowest),0.7762166666666667,Yes,2,2,-2000,High risk (delayed + high util),No default
27485,Male,High school,Married,54,51-60,100000,Q2,0.85726,Yes,3,6,480,High risk (delayed + high util),Default
27486,Male,Graduate school,Married,58,51-60,300000,Q5 (highest),0.5320633333333333,Yes,2,6,7500,High risk (delayed + high util),Default
27487,Male,University,Married,57,51-60,30000,Q1 (lowest),0.9143055555555556,No,0,0,1750,Medium risk (one factor),Default
27488,Male,Graduate school,Single,52,51-60,90000,Q2,0.693424074074074,No,0,0,1508,Medium risk (one factor),No default
27489,Male,High school,Single,53,51-60,30000,Q1 (lowest),0.9452666666666668,No,0,0,-25,Medium risk (one factor),No default
27490,Male,High school,Married,53,51-60,140000,Q3,0.7214369047619048,No,0,0,1900,Medium risk (one factor),No default
27491,Male,Graduate school,Single,53,51-60,50000,Q1 (lowest),0.78952,No,0,0,1085,Medium risk (one factor),No default
27492,Male,Others,Married,53,51-60,100000,Q2,1.60126,No,0,0,3800,Medium risk (one factor),No default
27493,Male,University,Married,49,41-50,30000,Q1 (lowest),0.9766166666666668,No,0,0,0,Medium risk (one factor),No default
27494,Male,High school,Married,51,51-60,160000,Q3,0.0029385416666666,No,0,0,0,Low risk (neither),Default
27495,Male,High school,Married,57,51-60,10000,Q1 (lowest),0.8649,Yes,2,2,276,High risk (delayed + high util),No default
27496,Male,University,Married,57,51-60,170000,Q3,0.0001647058823529,No,0,0,-396,Low risk (neither),Default
27497,Male,Graduate school,Married,48,41-50,50000,Q1 (lowest),0.6561066666666667,No,0,0,2196,Medium risk (one factor),No default
27498,Male,High school,Married,53,51-60,500000,Q5 (highest),0.0032806666666666,Yes,2,2,-7,Medium risk (one factor),No default
27499,Male,High school,Married,55,51-60,500000,Q5 (highest),0.6078043333333334,Yes,2,1,-62700,High risk (delayed + high util),Default
27500,Male,University,Married,59,51-60,20000,Q1 (lowest),0.3920666666666667,Yes,3,6,2000,High risk (delayed + high util),Default
27501,Male,University,Married,52,51-60,20000,Q1 (lowest),0.719825,No,0,0,1285,Medium risk (one factor),No default
27502,Male,Others,Married,54,51-60,80000,Q2,0.5389604166666667,No,0,0,2197,Medium risk (one factor),Default
27503,Male,Graduate school,Married,58,51-60,500000,Q5 (highest),0.0857916666666666,Yes,2,2,-4709,Medium risk (one factor),No default
27504,Male,High school,Single,62,61+,20000,Q1 (lowest),0.9063416666666666,No,0,0,542,Medium risk (one factor),No default
27505,Male,University,Single,56,51-60,190000,Q4,0.4050201754385965,No,0,0,-223,Medium risk (one factor),No default
27506,Male,University,Single,59,51-60,160000,Q3,0.4866583333333333,No,0,0,2000,Medium risk (one factor),No default
27507,Male,Graduate school,Single,51,51-60,170000,Q3,1.01235,No,0,0,1731,Medium risk (one factor),Default
27508,Male,University,Married,54,51-60,80000,Q2,0.8666458333333334,No,0,0,-221,Medium risk (one factor),Default
27509,Male,University,Married,57,51-60,180000,Q3,0.8536546296296297,No,0,0,4000,Medium risk (one factor),No default
27510,Male,High school,Single,51,51-60,50000,Q1 (lowest),0.61002,Yes,2,2,-1387,High risk (delayed + high util),Default
27511,Male,University,Single,62,61+,70000,Q2,1.3153214285714283,Yes,6,5,-2511,High risk (delayed + high util),No default
27512,Male,University,Married,55,51-60,20000,Q1 (lowest),0.6536083333333333,Yes,2,2,-2109,High risk (delayed + high util),Default
27513,Male,University,Married,48,41-50,330000,Q5 (highest),0.0746040404040404,No,0,0,-102946,Low risk (neither),No default
27514,Male,High school,Married,57,51-60,330000,Q5 (highest),0.0026737373737373,No,0,0,100,Low risk (neither),No default
27515,Male,Graduate school,Married,51,51-60,320000,Q5 (highest),0.0111546875,No,0,0,-1626,Low risk (neither),No default
27516,Male,High school,Married,59,51-60,140000,Q3,0.0135738095238095,No,0,0,1145,Low risk (neither),No default
27517,Male,University,Married,55,51-60,20000,Q1 (lowest),0.979975,No,0,0,790,Medium risk (one factor),No default
27518,Male,High school,Married,53,51-60,70000,Q2,0.0116,Yes,2,1,0,Medium risk (one factor),No default
27519,Male,University,Single,67,61+,240000,Q4,1.9812611111111111,No,0,0,7092,Medium risk (one factor),No default
27520,Male,University,Married,52,51-60,460000,Q5 (highest),0.3681597826086956,No,0,0,2000,Medium risk (one factor),No default
27521,Male,Graduate school,Single,56,51-60,80000,Q2,0.7602916666666667,No,0,0,-1600,Medium risk (one factor),Default
27522,Male,University,Single,56,51-60,20000,Q1 (lowest),0.799825,Yes,2,3,2000,High risk (delayed + high util),No default
27523,Male,High school,Married,54,51-60,200000,Q4,0.0225941666666666,Yes,2,1,2267,Medium risk (one factor),Default
27524,Male,University,Married,51,51-60,200000,Q4,0.0033241666666666,Yes,2,1,-2720,Medium risk (one factor),Default
27525,Male,High school,Married,53,51-60,420000,Q5 (highest),-0.0043841269841269,No,0,0,5,Low risk (neither),No default
27526,Male,University,Single,54,51-60,130000,Q3,0.1186230769230769,No,0,0,2419,Low risk (neither),No default
27527,Male,University,Others,53,51-60,30000,Q1 (lowest),0.0651111111111111,Yes,2,2,0,Medium risk (one factor),Default
27528,Male,University,Married,51,51-60,110000,Q3,0.5587424242424243,No,0,0,-28,Medium risk (one factor),Default
27529,Male,University,Married,51,51-60,360000,Q5 (highest),0.0485231481481481,No,0,0,10575,Low risk (neither),No default
27530,Male,University,Married,56,51-60,50000,Q1 (lowest),0.7482466666666667,Yes,2,3,3058,High risk (delayed + high util),No default
27531,Male,High school,Married,54,51-60,70000,Q2,0.8545761904761905,No,0,0,12,Medium risk (one factor),No default
27532,Male,High school,Married,59,51-60,420000,Q5 (highest),0.0526440476190476,No,0,0,696,Low risk (neither),No default
27533,Male,High school,Married,57,51-60,50000,Q1 (lowest),0.5800433333333334,No,0,0,793,Medium risk (one factor),No default
27534,Male,University,Married,55,51-60,450000,Q5 (highest),0.0009259259259259,Yes,2,2,0,Medium risk (one factor),Default
27535,Male,University,Married,56,51-60,50000,Q1 (lowest),0.3166566666666667,No,0,0,2466,Medium risk (one factor),No default
27536,Male,High school,Married,53,51-60,20000,Q1 (lowest),0.7402833333333333,Yes,4,6,-2230,High risk (delayed + high util),Default
27537,Male,Graduate school,Married,51,51-60,250000,Q4,0.009948,Yes,3,6,0,Medium risk (one factor),Default
27538,Male,University,Others,53,51-60,20000,Q1 (lowest),0.927725,No,0,0,586,Medium risk (one factor),No default
27539,Male,High school,Married,57,51-60,240000,Q4,0.8288916666666667,No,0,0,3835,Medium risk (one factor),No default
27540,Male,High school,Married,52,51-60,50000,Q1 (lowest),0.5918933333333334,No,0,0,1810,Medium risk (one factor),Default
27541,Male,High school,Married,65,61+,180000,Q3,0.9460574074074076,No,0,0,172100,Medium risk (one factor),Default
27542,Male,Graduate school,Married,71,61+,250000,Q4,0.650756,No,0,0,-1301,Medium risk (one factor),No default
27543,Male,High school,Single,52,51-60,30000,Q1 (lowest),1.1136555555555554,Yes,2,2,1000,High risk (delayed + high util),No default
27544,Male,High school,Married,55,51-60,50000,Q1 (lowest),0.8110533333333333,Yes,2,1,708,High risk (delayed + high util),Default
27545,Male,University,Married,62,61+,20000,Q1 (lowest),0.93345,Yes,2,3,1612,High risk (delayed + high util),No default
27546,Male,High school,Married,52,51-60,260000,Q4,0.5489141025641026,No,0,0,3673,Medium risk (one factor),Default
27547,Male,High school,Married,54,51-60,130000,Q3,0.0041923076923076,No,0,0,2235,Low risk (neither),No default
27548,Male,University,Married,51,51-60,490000,Q5 (highest),0.0206591836734693,Yes,2,2,-2499,Medium risk (one factor),Default
27549,Male,High school,Married,52,51-60,150000,Q3,0.8730955555555555,Yes,2,5,9687,High risk (delayed + high util),Default
27550,Male,High school,Married,53,51-60,30000,Q1 (lowest),0.6929333333333333,Yes,2,6,2500,High risk (delayed + high util),Default
27551,Male,University,Single,54,51-60,50000,Q1 (lowest),0.0,Yes,1,1,0,Medium risk (one factor),Default
27552,Male,High school,Married,53,51-60,330000,Q5 (highest),0.3718909090909091,No,0,0,3856,Medium risk (one factor),No default
27553,Male,University,Married,52,51-60,330000,Q5 (highest),0.5377131313131314,No,0,0,-489,Medium risk (one factor),No default
27554,Male,High school,Married,56,51-60,140000,Q3,0.6652857142857143,Yes,2,1,989,High risk (delayed + high util),Default
27555,Male,University,Married,55,51-60,40000,Q1 (lowest),-0.028125,Yes,1,1,0,Medium risk (one factor),Default
27556,Male,High school,Single,54,51-60,360000,Q5 (highest),0.0010833333333333,No,0,0,-96312,Low risk (neither),No default
27557,Male,University,Single,59,51-60,80000,Q2,0.3372333333333333,Yes,2,5,3495,High risk (delayed + high util),Default
27558,Male,High school,Married,56,51-60,730000,Q5 (highest),0.3798993150684931,No,0,0,15500,Medium risk (one factor),No default
27559,Male,Graduate school,Married,63,61+,180000,Q3,0.7289046296296297,No,0,0,3000,Medium risk (one factor),No default
27560,Male,High school,Married,64,61+,190000,Q4,0.3687210526315789,Yes,2,1,1000,High risk (delayed + high util),No default
27561,Male,High school,Single,57,51-60,50000,Q1 (lowest),0.0122533333333333,No,0,0,1186,Low risk (neither),No default
27562,Male,Graduate school,Married,56,51-60,230000,Q4,0.1703442028985507,No,0,0,89,Low risk (neither),No default
27563,Male,High school,Married,53,51-60,20000,Q1 (lowest),0.958575,No,0,0,654,Medium risk (one factor),No default
27564,Male,University,Single,56,51-60,130000,Q3,0.8387384615384615,No,0,0,-1000,Medium risk (one factor),No default
27565,Male,Others,Married,53,51-60,30000,Q1 (lowest),0.0098888888888888,No,0,0,24437,Low risk (neither),Default
27566,Male,Graduate school,Married,57,51-60,360000,Q5 (highest),0.0004694444444444,Yes,1,1,0,Medium risk (one factor),No default
27567,Male,University,Married,52,51-60,100000,Q2,0.1718083333333333,Yes,2,6,2000,Medium risk (one factor),No default
27568,Male,High school,Single,55,51-60,180000,Q3,0.9307666666666666,No,0,0,2500,Medium risk (one factor),No default
27569,Male,University,Married,53,51-60,210000,Q4,0.0067365079365079,Yes,2,2,2204,Medium risk (one factor),No default
27570,Male,University,Married,53,51-60,340000,Q5 (highest),0.9054720588235294,No,0,0,-17396,Medium risk (one factor),Default
27571,Male,Graduate school,Married,52,51-60,20000,Q1 (lowest),0.362475,No,0,0,-8800,Medium risk (one factor),No default
27572,Male,University,Married,52,51-60,20000,Q1 (lowest),0.095825,No,0,0,1790,Low risk (neither),No default
27573,Male,Graduate school,Married,54,51-60,500000,Q5 (highest),0.9757726666666666,No,0,0,-1275,Medium risk (one factor),No default
27574,Male,Graduate school,Married,53,51-60,360000,Q5 (highest),0.0067921296296296,No,0,0,3677,Low risk (neither),No default
27575,Male,High school,Married,54,51-60,50000,Q1 (lowest),0.7608666666666667,No,0,0,-900,Medium risk (one factor),No default
27576,Male,University,Married,54,51-60,530000,Q5 (highest),0.0931622641509433,No,0,0,-3000,Low risk (neither),No default
27577,Male,Graduate school,Married,59,51-60,260000,Q4,0.0064705128205128,No,0,0,-177,Low risk (neither),No default
27578,Male,High school,Married,50,41-50,40000,Q1 (lowest),0.5329625,Yes,2,2,0,High risk (delayed + high util),Default
27579,Male,University,Single,60,51-60,30000,Q1 (lowest),0.7893222222222223,No,0,0,743,Medium risk (one factor),No default
27580,Male,Graduate school,Married,55,51-60,240000,Q4,0.4036694444444444,Yes,4,6,-3700,High risk (delayed + high util),Default
27581,Male,Graduate school,Single,55,51-60,320000,Q5 (highest),0.5565151041666667,Yes,2,4,5300,High risk (delayed + high util),Default
27582,Male,High school,Others,61,61+,70000,Q2,0.1476071428571428,Yes,3,3,200,Medium risk (one factor),No default
27583,Male,University,Married,58,51-60,200000,Q4,0.0631275,Yes,2,2,-29849,Medium risk (one factor),No default
