ClientID,Month Offset,Bill Amount,Payment Amount,Pay Status Code,Default
23742,-4,0,0,-2,Default
23742,-3,0,0,-2,Default
23742,-2,0,0,-2,Default
23742,-1,0,0,-2,Default
23742,0,0,0,-2,Default
23743,-5,18501,1000,0,No default
23743,-4,18726,1000,0,No default
23743,-3,18701,1000,2,No default
23743,-2,19717,0,2,No default
23743,-1,18820,1500,2,No default
23743,0,17612,1800,2,No default
23744,-5,7532,2261,0,No default
23744,-4,5380,5000,-1,No default
23744,-3,10234,5380,0,No default
23744,-2,7428,10249,0,No default
23744,-1,6640,1025,-1,No default
23744,0,3414,6640,-2,No default
23745,-5,19761,3866,0,No default
23745,-4,15664,5761,0,No default
23745,-3,15511,5664,0,No default
23745,-2,16386,5411,0,No default
23745,-1,27856,3386,0,No default
23745,0,23605,5856,0,No default
23746,-5,0,207,-2,No default
23746,-4,0,0,-2,No default
23746,-3,0,0,-2,No default
23746,-2,0,0,-2,No default
23746,-1,0,0,-2,No default
23746,0,0,0,1,No default
23747,-5,6719,150,-1,No default
23747,-4,21420,6719,-1,No default
23747,-3,5711,21520,-1,No default
23747,-2,4095,5711,-1,No default
23747,-1,181,4126,-1,No default
23747,0,1801,181,-1,No default
23748,-5,33049,2000,0,Default
23748,-4,31565,3000,0,Default
23748,-3,80890,3000,0,Default
23748,-2,83674,3000,2,Default
23748,-1,81998,4003,2,Default
23748,0,83040,900,2,Default
23749,-5,29556,1300,2,No default
23749,-4,30552,0,2,No default
23749,-3,31495,1300,0,No default
23749,-2,59509,6000,0,No default
23749,-1,50185,2600,0,No default
23749,0,50761,2500,0,No default
23750,-5,314106,12000,0,No default
23750,-4,316611,13368,0,No default
23750,-3,319004,12055,0,No default
23750,-2,317661,13000,0,No default
23750,-1,335226,15012,0,No default
23750,0,352730,12370,0,No default
23751,-5,78503,8200,0,No default
23751,-4,78812,8503,0,No default
23751,-3,105290,8812,0,No default
23751,-2,109501,5290,0,No default
23751,-1,109153,5007,0,No default
23751,0,105476,5436,0,No default
23752,-5,29729,0,0,Default
23752,-4,27310,3000,0,Default
23752,-3,26026,2000,2,Default
23752,-2,26755,0,2,Default
23752,-1,23454,4000,2,Default
23752,0,24135,0,1,Default
23753,-5,19267,95478,0,Default
23753,-4,12700,10001,0,Default
23753,-3,9441,5001,-1,Default
23753,-2,37844,9442,0,Default
23753,-1,33982,37311,-1,Default
23753,0,-1,35436,1,Default
23754,-5,0,0,-2,No default
23754,-4,0,0,-2,No default
23754,-3,0,0,-2,No default
23754,-2,500,0,-2,No default
23754,-1,0,500,-2,No default
23754,0,0,0,-2,No default
23755,-5,0,0,-2,No default
23755,-4,0,0,-2,No default
23755,-3,0,0,-2,No default
23755,-2,1702,0,-2,No default
23755,-1,0,1702,-2,No default
23755,0,0,0,1,No default
23756,-5,18624,1000,0,No default
23756,-4,19171,1000,0,No default
23756,-3,47060,1000,0,No default
23756,-2,48049,2000,0,No default
23756,-1,48836,2000,0,No default
23756,0,48703,2000,0,No default
23757,-5,64741,39441,-1,No default
23757,-4,20854,64741,-1,No default
23757,-3,34010,20854,-1,No default
23757,-2,10195,34039,-1,No default
23757,-1,10114,10217,-1,No default
23757,0,12982,11138,-1,No default
23758,-5,84927,3257,0,Default
23758,-4,83155,2996,0,Default
23758,-3,86202,2863,0,Default
23758,-2,238490,2962,0,Default
23758,-1,281749,12915,0,Default
23758,0,282538,10711,0,Default
23759,-5,269552,80013,0,No default
23759,-4,273700,20000,0,No default
23759,-3,281810,36000,0,No default
23759,-2,288835,20000,0,No default
23759,-1,277559,36500,0,No default
23759,0,588000,17559,0,No default
23760,-5,0,845,-1,Default
23760,-4,1690,0,-1,Default
23760,-3,0,1690,-1,Default
23760,-2,1690,0,-1,Default
23760,-1,845,1690,2,Default
23760,0,845,0,-1,Default
23761,-5,5417,1828,-2,No default
23761,-4,8574,5417,-2,No default
23761,-3,11925,8574,-2,No default
23761,-2,8978,11975,-2,No default
23761,-1,36011,8978,-2,No default
23761,0,0,36011,1,No default
23762,-5,26984,1000,0,No default
23762,-4,28272,968,0,No default
23762,-3,32627,1000,0,No default
23762,-2,32721,1500,0,No default
23762,-1,35062,1600,0,No default
23762,0,56677,1600,0,No default
23763,-5,2680,200,-1,No default
23763,-4,0,2680,-1,No default
23763,-3,9526,0,-1,No default
23763,-2,3730,9526,-1,No default
23763,-1,5660,3730,-1,No default
23763,0,0,5660,1,No default
23764,-5,31031,0,-1,No default
23764,-4,-300,31331,0,No default
23764,-3,23340,0,0,No default
23764,-2,29233,1000,0,No default
23764,-1,33080,3000,0,No default
23764,0,28594,5000,-1,No default
23765,-5,48002,1159,0,No default
23765,-4,47266,1314,0,No default
23765,-3,47896,1130,0,No default
23765,-2,46331,2750,0,No default
23765,-1,44652,2795,0,No default
23765,0,43273,2800,0,No default
23766,-5,23126,3000,0,No default
23766,-4,19912,10000,0,No default
23766,-3,36796,11000,0,No default
23766,-2,29332,15000,0,No default
23766,-1,58955,13003,0,No default
23766,0,126810,5000,0,No default
23767,-5,0,225,-2,No default
23767,-4,0,0,-2,No default
23767,-3,0,0,-1,No default
23767,-2,103,0,-1,No default
23767,-1,0,103,-1,No default
23767,0,413,0,-1,No default
23768,-5,-1580,0,-2,No default
23768,-4,-1580,0,-2,No default
23768,-3,-1580,0,-2,No default
23768,-2,-1580,0,-2,No default
23768,-1,-1580,0,-2,No default
23768,0,-1580,0,-2,No default
23769,-5,18563,0,0,No default
23769,-4,17394,1451,0,No default
23769,-3,17053,624,2,No default
23769,-2,17634,0,0,No default
23769,-1,13734,4147,0,No default
23769,0,12699,1247,0,No default
23770,-5,66241,2427,0,No default
23770,-4,65034,2406,0,No default
23770,-3,94573,2476,0,No default
23770,-2,92724,3687,0,No default
23770,-1,102318,3656,0,No default
23770,0,103701,3771,0,No default
23771,-5,99114,3000,0,No default
23771,-4,120837,4000,0,No default
23771,-3,119583,5000,0,No default
23771,-2,119953,5005,0,No default
23771,-1,116101,6000,0,No default
23771,0,113529,5000,0,No default
23772,-5,1664,839,0,No default
23772,-4,13828,1000,0,No default
23772,-3,14169,3000,0,No default
23772,-2,12720,2030,0,No default
23772,-1,19025,3000,0,No default
23772,0,37298,3000,0,No default
23773,-5,29400,600,0,No default
23773,-4,28900,1000,0,No default
23773,-3,24500,5000,0,No default
23773,-2,42486,1600,0,No default
23773,-1,56368,2000,0,No default
23773,0,55498,2000,0,No default
23774,-5,8091,0,-2,No default
23774,-4,-40,8131,-2,No default
23774,-3,-40,0,-1,No default
23774,-2,2007,40,-1,No default
23774,-1,0,2007,-2,No default
23774,0,0,0,-2,No default
23775,-5,0,0,-2,No default
23775,-4,760,0,-2,No default
23775,-3,225,760,-2,No default
23775,-2,0,225,-2,No default
23775,-1,0,0,-2,No default
23775,0,0,0,-2,No default
23776,-5,29369,500,0,No default
23776,-4,29863,1100,0,No default
23776,-3,23631,8500,0,No default
23776,-2,24084,1563,0,No default
23776,-1,26260,1602,0,No default
23776,0,25416,1389,0,No default
23777,-5,38838,1500,0,No default
23777,-4,38030,1420,0,No default
23777,-3,37290,1360,0,No default
23777,-2,36275,1620,0,No default
23777,-1,35240,1605,0,No default
23777,0,34243,1570,0,No default
23778,-5,24930,1340,2,Default
23778,-4,23772,1700,2,Default
23778,-3,21142,3000,2,Default
23778,-2,21790,0,2,Default
23778,-1,21024,1400,2,Default
23778,0,19954,1700,2,Default
23779,-5,0,0,-2,Default
23779,-4,0,0,-2,Default
23779,-3,0,0,-2,Default
23779,-2,0,0,-2,Default
23779,-1,0,0,-2,Default
23779,0,0,0,1,Default
23780,-5,856,16934,-2,No default
23780,-4,2228,1531,-2,No default
23780,-3,21325,2228,-2,No default
23780,-2,3681,21330,-2,No default
23780,-1,1703,3697,-2,No default
23780,0,18084,1703,-2,No default
23781,-5,0,230,-2,No default
23781,-4,0,0,-2,No default
23781,-3,2461,0,-2,No default
23781,-2,4200,2461,-2,No default
23781,-1,1605,4200,-2,No default
23781,0,16060,1605,-2,No default
23782,-5,19000,0,0,Default
23782,-4,18620,380,0,Default
23782,-3,19020,0,0,Default
23782,-2,18379,1400,0,Default
23782,-1,16895,1759,0,Default
23782,0,15887,1275,2,Default
23783,-5,0,0,-2,No default
23783,-4,0,0,-2,No default
23783,-3,0,0,-2,No default
23783,-2,0,0,-2,No default
23783,-1,0,0,-2,No default
23783,0,0,0,1,No default
23784,-5,12500,0,0,No default
23784,-4,13275,2250,0,No default
23784,-3,27074,271,0,No default
23784,-2,28138,1613,0,No default
23784,-1,26873,1719,0,No default
23784,0,26302,2000,0,No default
23785,-5,1334,3864,-1,No default
23785,-4,6022,1334,-1,No default
23785,-3,18543,6022,-1,No default
23785,-2,6355,18543,-1,No default
23785,-1,6655,6359,-1,No default
23785,0,25487,6655,-1,No default
23786,-5,7338,16000,0,No default
23786,-4,7172,166,0,No default
23786,-3,7029,143,2,No default
23786,-2,7342,0,-1,No default
23786,-1,-150,7492,-2,No default
23786,0,-150,0,1,No default
23787,-5,19635,0,0,Default
23787,-4,17466,2600,0,Default
23787,-3,17033,1000,0,Default
23787,-2,15913,1700,0,Default
23787,-1,14859,1600,2,Default
23787,0,15399,0,1,Default
23788,-5,1731,5517,2,No default
23788,-4,8073,0,-1,No default
23788,-3,6342,1731,-1,No default
23788,-2,16073,6342,-1,No default
23788,-1,9972,16101,2,No default
23788,0,10440,0,1,No default
23789,-5,17446,1000,0,No default
23789,-4,16718,1000,0,No default
23789,-3,15988,1000,0,No default
23789,-2,28379,2000,0,No default
23789,-1,49852,6200,2,No default
23789,0,51254,0,1,No default
23790,-5,-1660,0,-2,No default
23790,-4,-830,0,-2,No default
23790,-3,-50,0,-1,No default
23790,-2,340,0,-1,No default
23790,-1,780,340,-1,No default
23790,0,0,780,1,No default
23791,-5,0,0,-2,No default
23791,-4,0,0,-2,No default
23791,-3,0,0,-2,No default
23791,-2,377,0,-2,No default
23791,-1,644,377,-2,No default
23791,0,0,644,-2,No default
23792,-5,34701,1626,0,Default
23792,-4,33946,1301,0,Default
23792,-3,70579,1214,0,Default
23792,-2,71818,3075,2,Default
23792,-1,73562,0,2,Default
23792,0,70457,6454,2,Default
23793,-5,17833,1000,0,No default
23793,-4,17494,1000,0,No default
23793,-3,18538,700,0,No default
23793,-2,19129,1500,0,No default
23793,-1,41207,1700,0,No default
23793,0,50182,1500,0,No default
23794,-5,19600,0,0,No default
23794,-4,19600,0,0,No default
23794,-3,19000,1000,0,No default
23794,-2,18359,1400,0,No default
23794,-1,16943,2000,2,No default
23794,0,19127,0,1,No default
23795,-5,193,3189,-2,No default
23795,-4,7883,193,-2,No default
23795,-3,1184,7909,-2,No default
23795,-2,-6,1190,-2,No default
23795,-1,2603,0,-2,No default
23795,0,1126,2635,-2,No default
23796,-5,121296,5000,0,No default
23796,-4,121499,5000,0,No default
23796,-3,123123,5000,0,No default
23796,-2,123394,6500,0,No default
23796,-1,122736,6500,0,No default
23796,0,123270,6000,0,No default
23797,-5,303097,9515,0,No default
23797,-4,363629,9340,0,No default
23797,-3,365927,12057,0,No default
23797,-2,364081,13600,0,No default
23797,-1,365469,15861,0,No default
23797,0,366484,14463,0,No default
23798,-5,13540,3000,0,No default
23798,-4,9731,4000,2,No default
23798,-3,10041,0,0,No default
23798,-2,7164,3000,0,No default
23798,-1,4241,3000,0,No default
23798,0,1271,3000,-1,No default
23799,-5,1150,0,-2,Default
23799,-4,0,1150,-2,Default
23799,-3,0,0,-2,Default
23799,-2,0,0,-2,Default
23799,-1,0,0,-2,Default
23799,0,0,0,-2,Default
23800,-5,122256,37380,0,No default
23800,-4,132906,0,-1,No default
23800,-3,12021,132906,-1,No default
23800,-2,17481,12021,-1,No default
23800,-1,7855,17512,-1,No default
23800,0,10789,7919,-1,No default
23801,-5,21585,0,-1,No default
23801,-4,0,21585,-2,No default
23801,-3,0,0,-2,No default
23801,-2,0,0,0,No default
23801,-1,82300,0,0,No default
23801,0,80199,3900,-1,No default
23802,-5,676,2158,-2,No default
23802,-4,1200,676,-2,No default
23802,-3,4990,1369,-2,No default
23802,-2,1750,4990,-2,No default
23802,-1,0,1750,-2,No default
23802,0,2155,0,-2,No default
23803,-5,24576,836,0,Default
23803,-4,24909,2078,0,Default
23803,-3,27529,1264,0,Default
23803,-2,26947,1370,0,Default
23803,-1,25869,1800,2,Default
23803,0,26590,0,2,Default
23804,-5,49234,2000,0,No default
23804,-4,48126,2000,0,No default
23804,-3,47175,2000,0,No default
23804,-2,87817,2200,0,No default
23804,-1,107996,4542,0,No default
23804,0,108711,6000,0,No default
23805,-5,57071,15000,-1,No default
23805,-4,-5857,69794,-1,No default
23805,-3,773,1630,-1,No default
23805,-2,54382,5000,0,No default
23805,-1,57863,7450,0,No default
23805,0,55070,5012,0,No default
23806,-5,80607,2500,0,No default
23806,-4,78819,2448,0,No default
23806,-3,77865,2224,0,No default
23806,-2,74722,3776,0,No default
23806,-1,72909,2413,0,No default
23806,0,71776,2046,0,No default
23807,-5,448,1687,-2,No default
23807,-4,1415,448,-2,No default
23807,-3,3288,1415,-2,No default
23807,-2,36532,3293,-2,No default
23807,-1,5598,36532,-2,No default
23807,0,6458,5600,-2,No default
23808,-5,182399,9000,0,No default
23808,-4,177427,8000,0,No default
23808,-3,172297,8000,0,No default
23808,-2,169614,7000,0,No default
23808,-1,186423,8000,0,No default
23808,0,180227,11000,0,No default
23809,-5,20819,4000,0,No default
23809,-4,20363,784,-1,No default
23809,-3,0,20363,-2,No default
23809,-2,0,0,-2,No default
23809,-1,0,0,-2,No default
23809,0,0,0,1,No default
23810,-5,383121,15000,0,No default
23810,-4,375268,13900,0,No default
23810,-3,367893,13500,0,No default
23810,-2,360396,13500,0,No default
23810,-1,361330,13100,0,No default
23810,0,358896,13000,0,No default
23811,-5,2009,1077,-2,No default
23811,-4,790,2009,-2,No default
23811,-3,12208,1109,-2,No default
23811,-2,7041,12208,-2,No default
23811,-1,1086,7041,-2,No default
23811,0,664,1086,-2,No default
23812,-5,0,0,-2,Default
23812,-4,0,0,-2,Default
23812,-3,0,0,0,Default
23812,-2,53605,0,0,Default
23812,-1,54438,1100,2,Default
23812,0,60458,0,3,Default
23813,-5,151996,10000,0,No default
23813,-4,150852,15000,0,No default
23813,-3,159513,15000,0,No default
23813,-2,166668,15019,0,No default
23813,-1,188072,17014,0,No default
23813,0,187610,10000,0,No default
23814,-5,43843,1598,0,No default
23814,-4,42946,1589,0,No default
23814,-3,42413,1537,0,No default
23814,-2,54571,2004,0,No default
23814,-1,53214,2230,0,No default
23814,0,57867,1920,0,No default
23815,-5,54247,2629,0,No default
23815,-4,54586,2404,0,No default
23815,-3,56271,2005,0,No default
23815,-2,65581,2606,0,No default
23815,-1,68662,3014,0,No default
23815,0,68889,3075,0,No default
23816,-5,308110,0,0,No default
23816,-4,307016,10000,0,No default
23816,-3,299996,10000,0,No default
23816,-2,303849,22080,0,No default
23816,-1,183429,203849,-1,No default
23816,0,54661,183429,-1,No default
23817,-5,18602,500,-2,No default
23817,-4,18678,600,0,No default
23817,-3,37280,18678,0,No default
23817,-2,47602,1000,0,No default
23817,-1,47164,2400,0,No default
23817,0,46138,2182,0,No default
23818,-5,1269,1557,0,Default
23818,-4,3221,0,0,Default
23818,-3,5453,0,0,Default
23818,-2,5306,1000,-1,Default
23818,-1,2393,5308,-1,Default
23818,0,588,2393,-1,Default
23819,-5,0,0,-2,Default
23819,-4,0,0,-2,Default
23819,-3,0,0,-2,Default
23819,-2,0,0,-2,Default
23819,-1,0,0,-2,Default
23819,0,0,0,-2,Default
23820,-5,0,56677,-2,No default
23820,-4,27703,0,-2,No default
23820,-3,0,27703,-2,No default
23820,-2,3884,0,-2,No default
23820,-1,1084,3884,-2,No default
23820,0,-9,1093,1,No default
23821,-5,3464,1420,-1,No default
23821,-4,1420,3464,-1,No default
23821,-3,1420,1420,-1,No default
23821,-2,1420,1420,-1,No default
23821,-1,1420,1420,-1,No default
23821,0,1606,1420,0,No default
23822,-5,17636,21500,0,Default
23822,-4,29095,889,0,Default
23822,-3,60661,900,0,Default
23822,-2,61952,2000,0,Default
23822,-1,61600,3300,0,Default
23822,0,61349,2900,2,Default
23823,-5,316,466,0,Default
23823,-4,632,0,0,Default
23823,-3,632,316,2,Default
23823,-2,948,0,3,Default
23823,-1,948,0,-1,Default
23823,0,632,948,-1,Default
23824,-5,0,1315,-1,No default
23824,-4,1945,0,-1,No default
23824,-3,806,1945,-1,No default
23824,-2,0,806,-2,No default
23824,-1,0,0,-1,No default
23824,0,1561,0,-1,No default
23825,-5,29440,4500,0,No default
23825,-4,28968,1032,0,No default
23825,-3,29104,1100,0,No default
23825,-2,29691,1502,0,No default
23825,-1,28907,1508,0,No default
23825,0,45096,1500,0,No default
23826,-5,29800,0,2,No default
23826,-4,27232,3001,2,No default
23826,-3,27964,0,2,No default
23826,-2,24602,3801,2,No default
23826,-1,25293,1,0,No default
23826,0,22473,3200,0,No default
23827,-5,93112,4000,0,No default
23827,-4,91111,3500,0,No default
23827,-3,94390,4000,0,No default
23827,-2,131045,5000,0,No default
23827,-1,128845,6000,0,No default
23827,0,124619,6301,0,No default
23828,-5,111447,4300,0,Default
23828,-4,109065,4300,0,Default
23828,-3,108253,4100,2,Default
23828,-2,111510,0,2,Default
23828,-1,108711,6000,2,Default
23828,0,106341,5600,2,Default
23829,-5,7658,4208,-1,No default
23829,-4,6817,7673,-1,No default
23829,-3,6630,6865,-1,No default
23829,-2,3934,6646,-2,No default
23829,-1,542,3953,-2,No default
23829,0,4302,546,-2,No default
23830,-5,188850,7000,0,No default
23830,-4,185490,6000,0,No default
23830,-3,212879,6000,0,No default
23830,-2,242191,7000,0,No default
23830,-1,237635,8000,0,No default
23830,0,242152,8000,0,No default
23831,-5,4003,5000,-1,No default
23831,-4,750,4003,-1,No default
23831,-3,6045,750,0,No default
23831,-2,11088,6013,-1,No default
23831,-1,10392,11586,-1,No default
23831,0,7582,10392,-1,No default
23832,-5,9697,13021,-2,No default
23832,-4,10893,9718,-2,No default
23832,-3,20348,10925,-2,No default
23832,-2,9285,20390,-2,No default
23832,-1,9164,9961,-2,No default
23832,0,9534,9267,-2,No default
23833,-5,77047,2500,0,No default
23833,-4,77043,3000,0,No default
23833,-3,159700,3000,0,No default
23833,-2,159863,5000,0,No default
23833,-1,162402,6500,0,No default
23833,0,161858,5800,0,No default
23834,-5,3242,23076,0,No default
23834,-4,3914,1073,2,No default
23834,-3,4247,4,2,No default
23834,-2,2321,2001,2,No default
23834,-1,2502,0,3,No default
23834,0,2684,0,2,No default
23835,-5,9654,2000,0,No default
23835,-4,8932,1000,0,No default
23835,-3,7043,2000,2,No default
23835,-2,7322,0,0,No default
23835,-1,4405,3000,0,No default
23835,0,4866,1200,0,No default
23836,-5,-170,0,-2,No default
23836,-4,-170,0,-1,No default
23836,-3,1930,0,-1,No default
23836,-2,0,1930,-2,No default
23836,-1,0,0,-1,No default
23836,0,1865,0,-1,No default
23837,-5,2950,0,-1,No default
23837,-4,390,2950,0,No default
23837,-3,2855,0,-1,No default
23837,-2,390,2855,-1,No default
23837,-1,1090,390,-1,No default
23837,0,390,1090,-1,No default
23838,-5,156851,5445,0,No default
23838,-4,167824,5456,0,No default
23838,-3,165622,5554,0,No default
23838,-2,177252,5627,0,No default
23838,-1,202845,7992,0,No default
23838,0,217936,8880,0,No default
23839,-5,18406,600,0,Default
23839,-4,19587,700,0,Default
23839,-3,48816,1000,0,Default
23839,-2,50036,1500,0,Default
23839,-1,50302,2100,0,Default
23839,0,49326,1803,0,Default
23840,-5,9380,2098,-1,No default
23840,-4,3160,9380,0,No default
23840,-3,12610,0,-1,No default
23840,-2,12261,12610,-1,No default
23840,-1,9369,12277,-1,No default
23840,0,7640,9369,-1,No default
23841,-5,354019,10032,0,No default
23841,-4,364134,11922,0,No default
23841,-3,375931,11883,0,No default
23841,-2,392278,12692,0,No default
23841,-1,397418,13691,0,No default
23841,0,455977,13455,0,No default
23842,-5,186144,7500,0,No default
23842,-4,182251,7000,0,No default
23842,-3,178214,7000,0,No default
23842,-2,174617,6500,0,No default
23842,-1,188891,6500,0,No default
23842,0,225028,8165,0,No default
23843,-5,993,3039,-1,Default
23843,-4,657,993,-2,Default
23843,-3,316,657,-2,Default
